id,name, text, timestap, username
5.70E+17,Mohsin Dawar,"@NYO_ANP presentation on Pak-China economic corridor presented by @Mandanr A must watch research.
https://www.facebook.com/video.php?v=835671256494556&set=vb.143702242358131&type=2&theater …",2015-02-24T17:01:39,mjdawar
5.70E+17,MOHAMMAD RAFIQ KHAWA,ANP rejects changes in Pak-China Economic Corridor Project http://www.dailytimes.com.pk/national/24-Feb-2015/anp-rejects-changes-in-pak-china-economic-corridor-project …,2015-02-24T17:29:55,mrkhawaja62
5.70E+17,MOHAMMAD RAFIQ KHAWA,"ANP rejects changes in Pak-China Economic Corridor Project http://www.dailytimes.com.pk/national/24-Feb-2015/anp-rejects-changes-in-pak-china-economic-corridor-project …
Try national interest first then stupid politics of yours",2015-02-24T17:31:59,mrkhawaja62
5.70E+17,Bushra Gohar,#ANP rejects changes in Pak-China Economic Corridor Project http://www.dailytimes.com.pk/national/24-Feb-2015/anp-rejects-changes-in-pak-china-economic-corridor-project … #RejectAlernateRoute #PCEC,2015-02-24T20:33:20,BushraGohar
5.70E+17,"Dec16,2014",ANP rejects changes in Pak-China Economic Corridor Project http://www.dailytimes.com.pk/national/24-Feb-2015/anp-rejects-changes-in-pak-china-economic-corridor-project …,2015-02-25T03:21:23,RKzoy
5.70E+17,AfPak Now,He claims that federal govt had not taken provincial govt into confidence while entering into Pak-China economic corridor project #Pakistan,2015-02-25T04:21:29,AfPakNow
5.70E+17,khalid rafiq,"Pak-China economic corridor PML-Q to oppose change of route 
 http://ift.tt/1B8QvT1 ",2015-02-25T05:20:46,khalidrafiq138
5.70E+17,Pak-China Institute,"The federal cabinet during its meeting on Monday gave approval for the Pak-China economic corridor. #PCI 
- See... http://fb.me/2HWtvn6yg ",2015-02-25T06:12:54,pcipakchina
5.70E+17,khalid rafiq,Cabinet okays Pak-China economic corridor http://ift.tt/1Dbm4dZ ,2015-02-25T06:53:21,khalidrafiq138
5.70E+17,Hina Butt,It is good that both PM Nawaz Sharif & Ahsan Iqbal Sb are taking personal interest in the Pak-China Economic corridor plan,2015-02-25T07:23:42,hinaparvezbutt
5.70E+17,Hina Butt,Pak-China Economic Corridor has the potential to transform the socio-economic landscape of the country,2015-02-25T07:24:55,hinaparvezbutt
5.70E+17,Mian Alamgir Shah,"@hinaparvezbutt imran niazi went to dubai ,, once again concpiracy against  Pak-China Economic corridor plan started.",2015-02-25T07:51:39,AlamgirMian
5.70E+17,Engr. Usman Shahid,"It is good that both PM Nawaz Sharif & Ahsan Iqbal Sb are taking personal interest in the Pak-China Economic corridor plan""",2015-02-25T08:15:18,EngrUsmanShahid
5.71E+17,Adil Chaudhry,"@KlasraRauf @ShareThis Sir Now Govt.ignore""Thal/Layyah""on Pak-China Economic Corridor also&turn root 4 Mianwali to DIKhan,Thal don't have1/3",2015-02-25T10:34:25,AdilChaudhry6
5.71E+17,Jalal Khan  🐅,#WeHatePTIBecause they are planning to sabotage the game changing project of Pak-China economic corridor.,2015-02-25T14:50:35,Jalalkhan21
5.71E+17,Inamullah Khattak,Working on a story about China Pak Economic Corridor. No government official including ministers can inform about what exactly the route is.,2015-02-25T15:58:33,Khan_Inam1
5.71E+17,Shahzad Baluch,"China Pak Economic Corridor. No government official including ministers can inform about what exactly the route is.""",2015-02-25T16:14:54,ShahzadBughi
5.71E+17,Ch.Tanveer Ahmad,It is good that both PM Nawaz Sharif & Ahsan Iqbal Sb are taking personal interest in the Pak-China Economic corridor plan,2015-02-25T16:18:10,tanveer11ahmad
5.71E+17,Riz Khan,"#WhyToInvestInKPK 
The China Pak Economic Corridor will soon TURN KPK into a Golden Crescent for World's Top Investors",2015-02-25T16:45:01,Huzefa1983
5.71E+17,khalid rafiq,"Cabinet approves Pak-China Economic Corridor PM shows concerns at use of money in Senate elections
 http://ift.tt/1BxmKNg ",2015-02-26T03:59:46,khalidrafiq138
5.71E+17,Saad Shabbir,"#Pak #China #Economic Corridor #power projects n steps 2 curb #terrorism. Hopes of getting a massive boost by #2017 
http://tribune.com.pk/story/844262/pak-china-corridor-govt-intends-to-approve-10400mw-projects-by-march/ …",2015-02-26T06:51:25,SaadShabbir
5.71E+17,Salman Masood,"Pak-China Economic Corridor, already falling prey to controversies. Good story by @InamullahK
http://nation.com.pk/E-Paper/Islamabad/2015-02-26/page-12/detail-3 …",2015-02-26T06:52:30,salmanmasood
5.71E+17,Sweet Sameera,#Pakistan #PTI #PMLN ANP writes letter to Chinese Ambassador over change in PAK CHINA Economic corridor route http://bit.ly/1LKGIFG  #News,2015-02-26T07:46:27,AgentXtra12
5.71E+17,ReportRR,"Khurram Dastgir said that the government will approve 10,400-MW projects under the Pak-China Economic Corridor by... http://fb.me/7ij8ycx2l ",2015-02-26T10:39:33,ReportRR
5.71E+17,BOLAN TIMES,China Pak Economic Corridor Project violats the rights of indigeous Baloch People: Akhtar Mengal http://www.bolantimes.com/china-pak-economic-corridor-project-violets-the-rights-of-indigeous-baloch-people-akhtar-mengal/ …,2015-02-26T14:25:27,BOLANTIMES
5.71E+17,suliman malik,Pak China Economic corridor will b a huge change in pak Economy & will boost job opportunities.,2015-02-26T17:48:32,suliman_malik
5.71E+17,Saleem,"Verbal Diarrhea of Javed Chaudhgry on Pak China Economic Corridor
http://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1102706753&Issue=NP_LHE&Date=20150227 … link via @SaRa20_15",2015-02-27T00:19:32,memzarma
5.71E+17,Khyber News,Opposition walks out of senate against changes in Pak-China economic corridor http://dlvr.it/8lsdCv ,2015-02-27T07:59:04,KhyberNews
5.71E+17,shams momand,"My Article in Daily Ausaf on Pak china economic corridor ,,,Click the link
http://www.ausaf.pk/wp-content/uploads/2015-02-27/p14_07.jpg …",2015-02-27T09:49:54,shamsmomand1
5.71E+17,shams momand,"@SangeenKhan My Article in Daily Ausaf on Pak china economic corridor ,,,Click the link
http://www.ausaf.pk/wp-content/uploads/2015-02-27/p14_07.jpg …",2015-02-27T09:51:02,shamsmomand1
5.71E+17,SADIQ HUSSAIN JIVANI,Opposition walks out of senate against changes in Pak-China economic corridor http://dlvr.it/8lsdCv /s/crjk,2015-02-27T10:05:34,sadiqjivani110
5.71E+17,Haroon Rashid,Opposition parties along with JUI-F/ lawmakers from FATA stage walkout to protest alleged diversion of Pak-China Economic Corridor’s route,2015-02-27T10:31:07,TheHaroonRashid
5.71E+17,Capital TV,Opposition Walks Out On Pak-China Economic Corridor Route change http://wp.me/p5znEq-7qO ,2015-02-27T12:20:35,CapitalTV_News
5.71E+17,Capital TV,Opposition parties in the Senate on Friday  walked out of the session in protest against  proposed changes in Pak-China economic corridor.,2015-02-27T14:41:19,CapitalTV_News
5.71E+17,Capital TV,"Proposed changes in Pak-China economic corridor: Opposition parties including #ANP, #PPP, #JUIF and #JI walked out of the Senate session.",2015-02-27T14:42:22,CapitalTV_News
5.71E+17,zawar shah,"Proposed changes in Pak-China economic corridor: Opposition parties including#ANP,#PPP,#JUIFand#JIwalked out of the Senate session.",2015-02-27T15:13:10,ZawarPipal
5.71E+17,Preeshy Ahmed,Khabar Say Khabar (ANP Rejects Changes In Pak-China Economic Corridor Project..!!) – 27th February 2015 http://bit.ly/1BHe3Qz ,2015-02-27T15:28:49,preeshy_ahmed
5.71E+17,Sweet Sameera,#Video Khabar Say Khabar (ANP Rejects Changes In Pak-China Economic Corridor Project..!!) ... http://bit.ly/1BHe3Qz  #Pakistan #Politics,2015-02-27T15:28:53,AgentXtra12
5.71E+17,Dexlop Feed,Khabar Say Khabar ( ANP Ne Pak-China Economic Corridor Project Me Tabdili Ko Rad Ker Dia ..!! ) – 27th February… http://wp.me/p2Drk2-2A6 ,2015-02-27T15:32:40,DexlopFeed
5.71E+17,Shahzad Baluch,"Opposition parties in the Senate on Friday  walked out of the session in protest against  proposed changes in Pak-China economic corridor.""",2015-02-27T15:43:35,ShahzadBughi
5.71E+17,PakistanTV.TV,Khabar Say Khabar (27th February 2015) ANP Rejects Changes In Pak China Economic Corridor Project !! http://www.pakistantv.tv/?p=153943 ,2015-02-27T16:27:38,PakistanTV_TV
5.71E+17,Capital TV,"Opposition Walks Out On Pak-China Economic Corridor Route change. #ANP #PPP 
Read more: http://dailycapital.pk/opposition-walks-out-on-pak-china-economic-corridor-route-change/ …pic.twitter.com/dQnfMKIjQk",2015-02-27T16:45:01,CapitalTV_News
5.71E+17,Pakistan Talk show,Khabar Say Khabar (27th Feb 2015) ANP Rejects Changes In Pak China Economic Corridor Project !!: http://youtu.be/kbzyWX_alKM?a  via @YouTube,2015-02-27T20:11:21,faiz_z786
