id,name, text, timestap, username
5.48E+17,Koreatown 213,中国 Bids invited for Pak-China Economic Corridor project: ISLAMABAD: Bids have been invited from Chi... http://binged.it/1EfWhEZ  #lafd lafd,2014-12-24T22:53:52,Koreatown213
5.48E+17,Usman Farooq,Bids invited for Pak-China Economic Corridor project http://fb.me/2hmRr77Ff ,2014-12-25T21:08:00,usman7881
5.48E+17,Pakistan Affairs,Bids invited for Pak-China Economic Corridor project: Bids have been invited from Chinese construction compani... http://tinyurl.com/kt3sul3 ,2014-12-25T22:38:36,pakaffairspk
5.49E+17,imran,@AQpk don't worry the Pak-China economic corridor and metro bus will save them,2014-12-27T08:06:27,ikonomical
5.50E+17,Ayaz Mehmood,"@AnonOperations2 @arsalanhashmi21 china has interest in Pakistan...""economic corridor"" which will complete in 2030..thats why they help pak",2014-12-29T11:07:16,Agent53a
5.50E+17,Pahic Colombo,He said the region will become the centre of economic activities due to Pak-China Economic Corridor project.,2014-12-30T09:44:54,PahicColombo
5.50E+17,Capital TV,Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif #CapitalTV,2014-12-30T13:23:47,CapitalTV_News
5.50E+17,محمد رضوان شیخ,"Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif 
#WePromisedWeDelivered",2014-12-30T13:24:29,sh_rizwanali
5.50E+17,Fawad Ali Utmanzai,Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif #CapitalTV,2014-12-30T13:29:28,Utmanzval
5.50E+17,Janisar-e-Nawaz,Pak China Economic Corridor #WePromisedWeDelivered,2014-12-30T13:39:36,IbadJohiya
5.50E+17,Noor khan PML(N) ❄,Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif #WePromisedWeDelivered,2014-12-30T15:11:53,silentstars617
5.50E+17,Capital TV,Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif #CapitalTV,2014-12-30T18:36:38,CapitalTV_News
5.50E+17,Fawad Ali Utmanzai,Region will become the centre of economic activities due to Pak-China Economic Corridor project: PM Nawaz Sharif #CapitalTV,2014-12-30T19:07:42,Utmanzval
