id,name, text, timestap, username
5.79E+17,Planning Commission,"#CPEC financially beneficial for both countries- @betterpakistan http://bit.ly/1xBOJV5 
@YDF_PC @asimnyazee @komal_shakeel89 @AyooshaSaleem",2015-03-19T15:55:10,PlanComPakistan
5.79E+17,frederic lefevre,"Home News National CPEC strategic significance,financially ... - Associated Press of Pakistan http://bit.ly/1x7JOQU ",2015-03-20T07:35:05,FredoMalin1976
5.79E+17,Ahmad Saffee,CPEC is not just a Chinese project but a strategic cooperation that would spread to the wider benefit of the region @ISSIslamabad,2015-03-20T07:35:36,ahmadsaffee
5.79E+17,Ahmad Saffee,CPEC besides infrastructure will focus on people to people exchange and develop human capital @ISSIslamabad,2015-03-20T07:36:40,ahmadsaffee
5.79E+17,Haroon G,"@Crsspak Mr. Yao We said CPEC will benefit Pak
http://crss.pk/story/china-pakistan-economic-corridor-a-complete-economic-package-and-strengthening-people-to-people-relationship/ …
@vogul1960 @asadghumman @ZeeSalahuddin @ChinaRealTime @ChinaDailyUSA",2015-03-20T07:41:42,haroon_gul
5.79E+17,ISSI,"""Sun Weidong as one of the architect of CPEC"" says @Masood__Khan",2015-03-20T10:36:11,ISSIslamabad
5.79E+17,ISSI,"""These initiatives are not #China's only but symphony of mutually benefitting for all countries, and CPEC is a corner stone""H.E Sun Weidong",2015-03-20T10:56:01,ISSIslamabad
5.79E+17,ISSI,"""#Pakistan is the largest investment destination of #China in South Asia, and now CPEC will set a new level of relations"" H.E Sun Weidong",2015-03-20T11:18:09,ISSIslamabad
5.79E+17,Daily Times,"PM calls for early implementation of #CPEC projects  #dtupdates
http://www.dailytimes.com.pk/national/20-Mar-2015/pm-calls-for-early-implementation-of-cpec-projects …pic.twitter.com/pPf5cBF8JL",2015-03-20T15:07:20,dailytimespak
5.79E+17,NippyNews,Daily Times - Pakistan - PM calls for early implementation of CPEC projects - http://www.dailytimes.com.pk/national/20-Mar-2015/pm-calls-for-early-implementation-of-cpec-projects …,2015-03-20T17:45:03,nippynews
5.79E+17,Govt of Pakistan,"PM emphasises early implementation of CPEC
http://www.radio.gov.pk/newsdetail/75095/1 …",2015-03-21T07:17:36,pid_gov
5.79E+17,PML(N) Tv,PM Nawaz Sharif emphasises early implementation of CPEC,2015-03-21T07:19:08,Pmln_Tv
5.80E+17,Jonathan Churchill,first time I was up at the CPEC in forever,2015-03-22T12:35:13,Plick54
5.80E+17,Zahir Shah,CPEC will assist avail the new market opportunities 'Asia’s Middle Class' @ProSyn http://po.st/8CEzs8  @betterpakistan @PlanComPakistan,2015-03-24T08:45:47,ZahirMShah
5.80E+17,CPEC de Venezuela,Iniciando Taller Visión CPEC contentos por tan buena asistencia con @jesussampedropic.twitter.com/nSwT75mn9Q,2015-03-24T21:31:11,CpecVenezuela
5.80E+17,Jill McKay,Our debut test at the CPEC dressage night. https://instagram.com/p/0oHsMUNsdg/ ,2015-03-24T22:16:21,Jill_McKay
5.81E+17,Blazing_Fast_All_Inf,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income… http://dlvr.it/96NjR7 ,2015-03-25T14:06:06,Blazing_Info
5.81E+17,Mohammad Usman Anwar,CPEC-Pakistan’s Vision 2025 seeks to position itself from a lower middle income country to high middle income ... http://bit.ly/1GleG2z ,2015-03-25T14:09:50,UsmanAnwar78
