id,name, text, timestap, username
6.37654E+17,khalidrafiq,CPEC to benefit all provinces: PMEtribune,2015-08-29T15:50:42,khalidrafiq101
6.37654E+17,Faryal Shakeel,CPEC to benefit all provinces: PM http://dlvr.it/C0csY3 pic.twitter.com/ZNSXQX3mZF,2015-08-29T15:50:43,faryaalshakeel
6.37654E+17,Faryal Shakeel,CPEC to benefit all provinces: PM http://dlvr.it/C0csY3  pic.twitter.com/ZNSXQX3mZF http://fb.me/3nROnL15F ,2015-08-29T15:50:46,faryaalshakeel
6.37654E+17,Ali Kazmi,#CPEC to benefit all provinces: PM http://dlvr.it/C0csLl pic.twitter.com/lTTS7Zq27U,2015-08-29T15:51:10,alikazmik
6.37654E+17,hoursnews,CPEC to benefit all provinces: PM http://dlvr.it/C0crvZ ,2015-08-29T15:51:10,hoursnews
6.37655E+17,ffashion fairy tips,#fashion news CPEC to benefit all provinces: PM http://bit.ly/1It14yM ,2015-08-29T15:56:00,ffashionfairy1
6.37655E+17,Faisal Azfar Alvi,#Pakistan #News CPEC to benefit all provinces: PM http://bit.ly/1It14yM ,2015-08-29T15:58:05,FaisalAzfarAlvi
6.37655E+17,zaka ul haq,#pakistan news CPEC to benefit all provinces: PM http://bit.ly/1It14yM ,2015-08-29T15:58:06,zaka_ghouri
6.37655E+17,Pakistan News,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the exis... http://tinyurl.com/p7jum37  #pakistan #news",2015-08-29T15:58:07,pakistani_news
6.37655E+17,Aamir Javed   🇵🇰,@iAamirJaved CPEC to benefit all provinces: PM,2015-08-29T15:58:07,iAamirJaved
6.37656E+17,Sus Suidae,"> CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to t... http://bit.ly/1Kkn06U  #rochdale #bury #pig",2015-08-29T15:58:13,SusSuidae
6.37656E+17,Ali Danish,"CPEC to benefit all provinces: PM: The project aims to add about 1,272 km of roads to the existing Motorways n... http://bit.ly/1It14yM ",2015-08-29T15:58:15,AlieDanish
